Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[disease]	Characteristics[developmental stage]	Characteristics[individual]	Characteristics[age]	Unit [time unit]	Characteristics[sex]	Characteristics[organism part]	Material Type	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Factor Value[developmental stage]	Factor Value[organism part]
2036sTSm.Human.Hindbrain.8w.Male	ERS2510344	SAMEA4690160	Homo sapiens	normal	8 week post conception	11740	8	week	male	hindbrain	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	2036sTSm.Human.Hindbrain.8w.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	2036sTSm.Human.Hindbrain.8w.Male	sequencing assay	ERX2614519	2036sTSm.Human.Hindbrain.8w.Male.fastq.gz	2036sTSm.Human.Hindbrain.8w.Male.fastq.gz	ERR2598238	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598238/ERR2598238.fastq.gz	P-MTAB-75114	P-MTAB-75113	2036sTSm.Human.Hindbrain.8w.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.2036sTSm.Human.Hindbrain.8w.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	8 week post conception	hindbrain
2037sTSb.Human.Heart.8w.Male	ERS2510340	SAMEA4690156	Homo sapiens	normal	8 week post conception	11740	8	week	male	heart	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	2037sTSb.Human.Heart.8w.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	2037sTSb.Human.Heart.8w.Male	sequencing assay	ERX2614515	2037sTSb.Human.Heart.8w.Male.fastq.gz	2037sTSb.Human.Heart.8w.Male.fastq.gz	ERR2598234	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598234/ERR2598234.fastq.gz	P-MTAB-75114	P-MTAB-75113	2037sTSb.Human.Heart.8w.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.2037sTSb.Human.Heart.8w.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	8 week post conception	heart
1991sTS.Human.Testis.CS23.Male	ERS2510354	SAMEA4690171	Homo sapiens	normal	8 week post conception	11785	8	week	male	testis	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	1991sTS.Human.Testis.CS23.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	1991sTS.Human.Testis.CS23.Male	sequencing assay	ERX2614529	1991sTS.Human.Testis.CS23.Male.fastq.gz	1991sTS.Human.Testis.CS23.Male.fastq.gz	ERR2598248	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598248/ERR2598248.fastq.gz	P-MTAB-75114	P-MTAB-75113	1991sTS.Human.Testis.CS23.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.1991sTS.Human.Testis.CS23.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	8 week post conception	testis
2080sTS.Human.Brain.CS23.Male	ERS2510333	SAMEA4690149	Homo sapiens	normal	8 week post conception	11785	8	week	male	forebrain	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	2080sTS.Human.Brain.CS23.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	2080sTS.Human.Brain.CS23.Male	sequencing assay	ERX2614508	2080sTS.Human.Brain.CS23.Male.fastq.gz	2080sTS.Human.Brain.CS23.Male.fastq.gz	ERR2598227	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598227/ERR2598227.fastq.gz	P-MTAB-75114	P-MTAB-75113	2080sTS.Human.Brain.CS23.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.2080sTS.Human.Brain.CS23.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	8 week post conception	forebrain
2081sTS.Human.Heart.CS23.Female	ERS2510339	SAMEA4690155	Homo sapiens	normal	8 week post conception	11786	8	week	female	heart	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	2081sTS.Human.Heart.CS23.Female	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	2081sTS.Human.Heart.CS23.Female	sequencing assay	ERX2614514	2081sTS.Human.Heart.CS23.Female.fastq.gz	2081sTS.Human.Heart.CS23.Female.fastq.gz	ERR2598233	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598233/ERR2598233.fastq.gz	P-MTAB-75114	P-MTAB-75113	2081sTS.Human.Heart.CS23.Female.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.2081sTS.Human.Heart.CS23.Female.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	8 week post conception	heart
2082sTSb.Human.Hindbrain.CS23.Female	ERS2510343	SAMEA4690159	Homo sapiens	normal	8 week post conception	11786	8	week	female	hindbrain	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	2082sTSb.Human.Hindbrain.CS23.Female	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	2082sTSb.Human.Hindbrain.CS23.Female	sequencing assay	ERX2614518	2082sTSb.Human.Hindbrain.CS23.Female.fastq.gz	2082sTSb.Human.Hindbrain.CS23.Female.fastq.gz	ERR2598237	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598237/ERR2598237.fastq.gz	P-MTAB-75114	P-MTAB-75113	2082sTSb.Human.Hindbrain.CS23.Female.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.2082sTSb.Human.Hindbrain.CS23.Female.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	8 week post conception	hindbrain
2083sTSm.Human.Ovary.CS23.Female	ERS2510352	SAMEA4690169	Homo sapiens	normal	8 week post conception	11786	8	week	female	ovary	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	2083sTSm.Human.Ovary.CS23.Female	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	2083sTSm.Human.Ovary.CS23.Female	sequencing assay	ERX2614527	2083sTSm.Human.Ovary.CS23.Female.fastq.gz	2083sTSm.Human.Ovary.CS23.Female.fastq.gz	ERR2598246	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598246/ERR2598246.fastq.gz	P-MTAB-75114	P-MTAB-75113	2083sTSm.Human.Ovary.CS23.Female.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.2083sTSm.Human.Ovary.CS23.Female.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	8 week post conception	ovary
2085sTSm.Human.Liver.CS23.Female	ERS2510349	SAMEA4690165	Homo sapiens	normal	8 week post conception	11786	8	week	female	liver	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	2085sTSm.Human.Liver.CS23.Female	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	2085sTSm.Human.Liver.CS23.Female	sequencing assay	ERX2614524	2085sTSm.Human.Liver.CS23.Female.fastq.gz	2085sTSm.Human.Liver.CS23.Female.fastq.gz	ERR2598243	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598243/ERR2598243.fastq.gz	P-MTAB-75114	P-MTAB-75113	2085sTSm.Human.Liver.CS23.Female.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.2085sTSm.Human.Liver.CS23.Female.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	8 week post conception	liver
2086sTSm.Human.Brain.CS23.Female	ERS2510334	SAMEA4690150	Homo sapiens	normal	8 week post conception	11786	8	week	female	forebrain	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	2086sTSm.Human.Brain.CS23.Female	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	2086sTSm.Human.Brain.CS23.Female	sequencing assay	ERX2614509	2086sTSm.Human.Brain.CS23.Female.fastq.gz	2086sTSm.Human.Brain.CS23.Female.fastq.gz	ERR2598228	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598228/ERR2598228.fastq.gz	P-MTAB-75114	P-MTAB-75113	2086sTSm.Human.Brain.CS23.Female.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.2086sTSm.Human.Brain.CS23.Female.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	8 week post conception	forebrain
5676sTS.Human.Kidney.CS23.Male	ERS2510346	SAMEA4690162	Homo sapiens	normal	8 week post conception	12353	8	week	male	kidney	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	5676sTS.Human.Kidney.CS23.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	5676sTS.Human.Kidney.CS23.Male	sequencing assay	ERX2614521	5676sTS.Human.Kidney.CS23.Male.fastq.gz	5676sTS.Human.Kidney.CS23.Male.fastq.gz	ERR2598240	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598240/ERR2598240.fastq.gz	P-MTAB-75114	P-MTAB-75113	5676sTS.Human.Kidney.CS23.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.5676sTS.Human.Kidney.CS23.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	8 week post conception	kidney
5645sTS.Human.Kidney.CS22.Female	ERS2510345	SAMEA4690161	Homo sapiens	normal	8 week post conception	12365	8	week	female	kidney	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	5645sTS.Human.Kidney.CS22.Female	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	5645sTS.Human.Kidney.CS22.Female	sequencing assay	ERX2614520	5645sTS.Human.Kidney.CS22.Female.fastq.gz	5645sTS.Human.Kidney.CS22.Female.fastq.gz	ERR2598239	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598239/ERR2598239.fastq.gz	P-MTAB-75114	P-MTAB-75113	5645sTS.Human.Kidney.CS22.Female.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.5645sTS.Human.Kidney.CS22.Female.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	8 week post conception	kidney
2022sTSb.Human.Liver.9w.Male	ERS2510366	SAMEA4690183	Homo sapiens	normal	9 week post conception	11745	9	week	male	liver	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	2022sTSb.Human.Liver.9w.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	2022sTSb.Human.Liver.9w.Male	sequencing assay	ERX2614541	2022sTSb.Human.Liver.9w.Male.fastq.gz	2022sTSb.Human.Liver.9w.Male.fastq.gz	ERR2598260	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598260/ERR2598260.fastq.gz	P-MTAB-75114	P-MTAB-75113	2022sTSb.Human.Liver.9w.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.2022sTSb.Human.Liver.9w.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	9 week post conception	liver
2039sTSm.Human.Heart.9w.Male	ERS2510359	SAMEA4690176	Homo sapiens	normal	9 week post conception	11745	9	week	male	heart	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	2039sTSm.Human.Heart.9w.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	2039sTSm.Human.Heart.9w.Male	sequencing assay	ERX2614534	2039sTSm.Human.Heart.9w.Male.fastq.gz	2039sTSm.Human.Heart.9w.Male.fastq.gz	ERR2598253	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598253/ERR2598253.fastq.gz	P-MTAB-75114	P-MTAB-75113	2039sTSm.Human.Heart.9w.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.2039sTSm.Human.Heart.9w.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	9 week post conception	heart
2040sTS.Human.Hindbrain.9w.Male	ERS2510362	SAMEA4690179	Homo sapiens	normal	9 week post conception	11745	9	week	male	hindbrain	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	2040sTS.Human.Hindbrain.9w.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	2040sTS.Human.Hindbrain.9w.Male	sequencing assay	ERX2614537	2040sTS.Human.Hindbrain.9w.Male.fastq.gz	2040sTS.Human.Hindbrain.9w.Male.fastq.gz	ERR2598256	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598256/ERR2598256.fastq.gz	P-MTAB-75114	P-MTAB-75113	2040sTS.Human.Hindbrain.9w.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.2040sTS.Human.Hindbrain.9w.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	9 week post conception	hindbrain
2041sTSb.Human.Brain.9w.Male	ERS2510356	SAMEA4690173	Homo sapiens	normal	9 week post conception	11745	9	week	male	forebrain	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	2041sTSb.Human.Brain.9w.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	2041sTSb.Human.Brain.9w.Male	sequencing assay	ERX2614531	2041sTSb.Human.Brain.9w.Male.fastq.gz	2041sTSb.Human.Brain.9w.Male.fastq.gz	ERR2598250	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598250/ERR2598250.fastq.gz	P-MTAB-75114	P-MTAB-75113	2041sTSb.Human.Brain.9w.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.2041sTSb.Human.Brain.9w.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	9 week post conception	forebrain
2050sTS.Human.Forebrain.9w.Female	ERS2510357	SAMEA4690174	Homo sapiens	normal	9 week post conception	11758	9	week	female	forebrain	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	2050sTS.Human.Forebrain.9w.Female	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	2050sTS.Human.Forebrain.9w.Female	sequencing assay	ERX2614532	2050sTS.Human.Forebrain.9w.Female.fastq.gz	2050sTS.Human.Forebrain.9w.Female.fastq.gz	ERR2598251	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598251/ERR2598251.fastq.gz	P-MTAB-75114	P-MTAB-75113	2050sTS.Human.Forebrain.9w.Female.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.2050sTS.Human.Forebrain.9w.Female.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	9 week post conception	forebrain
2051sTSm.Human.Heart.9w.Female	ERS2510360	SAMEA4690177	Homo sapiens	normal	9 week post conception	11758	9	week	female	heart	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	2051sTSm.Human.Heart.9w.Female	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	2051sTSm.Human.Heart.9w.Female	sequencing assay	ERX2614535	2051sTSm.Human.Heart.9w.Female.fastq.gz	2051sTSm.Human.Heart.9w.Female.fastq.gz	ERR2598254	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598254/ERR2598254.fastq.gz	P-MTAB-75114	P-MTAB-75113	2051sTSm.Human.Heart.9w.Female.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.2051sTSm.Human.Heart.9w.Female.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	9 week post conception	heart
2052sTSm.Human.Ovary.9w.Female	ERS2510369	SAMEA4690186	Homo sapiens	normal	9 week post conception	11758	9	week	female	ovary	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	2052sTSm.Human.Ovary.9w.Female	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	2052sTSm.Human.Ovary.9w.Female	sequencing assay	ERX2614544	2052sTSm.Human.Ovary.9w.Female.fastq.gz	2052sTSm.Human.Ovary.9w.Female.fastq.gz	ERR2598263	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598263/ERR2598263.fastq.gz	P-MTAB-75114	P-MTAB-75113	2052sTSm.Human.Ovary.9w.Female.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.2052sTSm.Human.Ovary.9w.Female.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	9 week post conception	ovary
2053sTS.Human.Liver.9w.Female	ERS2510367	SAMEA4690184	Homo sapiens	normal	9 week post conception	11758	9	week	female	liver	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	2053sTS.Human.Liver.9w.Female	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	2053sTS.Human.Liver.9w.Female	sequencing assay	ERX2614542	2053sTS.Human.Liver.9w.Female.fastq.gz	2053sTS.Human.Liver.9w.Female.fastq.gz	ERR2598261	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598261/ERR2598261.fastq.gz	P-MTAB-75114	P-MTAB-75113	2053sTS.Human.Liver.9w.Female.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.2053sTS.Human.Liver.9w.Female.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	9 week post conception	liver
